STREET NAME ID,STREET PREFIX DIRECTION,STREET PREFIX TYPE,STREET NAME,STREET SUFFIX TYPE,STREET SUFFIX DIRECTION,STREET EXTENSION,POSTAL COMMUNITY,MUNICIPAL COMMUNITY,NOTATION,PRIVATE STREET,FRONTAGE ROAD
1620,,,EL RANCHITOS,AVE,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
1621,,,EL SCOTT,AVE,,,BATON ROUGE,PARISH,,NO,NO
16214,,,OLD NORMANDIE,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
16215,,,CALDWELL,AVE,,,BATON ROUGE,BATON ROUGE,,YES,NO
16216,,,AUTUMN LEAF,PKWY,,,BATON ROUGE,PARISH,,NO,NO
16217,,,THICKET PASS,,,,BATON ROUGE,PARISH,,NO,NO
16218,,,TIMBER GROVE,DR,,,BATON ROUGE,PARISH,,NO,NO
16219,,,PINE GROVE,DR,,,BATON ROUGE,PARISH,,NO,NO
1622,,,ELAIN,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
16220,,,SPRING,CT,,,BATON ROUGE,PARISH,,NO,NO
4621,N,,STADIUM,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
16221,,,HAWTHORNE HOLLOW,LOOP,,,BATON ROUGE,PARISH,,NO,NO
16223,,,MANCHAC PASS,AVE,,,BATON ROUGE,PARISH,,YES,NO
16224,,,MORNINGBROOK,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
16225,,,MISTYBROOK,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
16226,,,BABBLINGBROOK,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
16227,,,GENTLEBROOK,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
16228,,,ROCKYBROOK,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
16229,N,,MISTYBROOK,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
1623,S,,ELAINE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
16230,,,COUNTRY CLUB,PL,,,BATON ROUGE,BATON ROUGE,,YES,NO
16231,,,TOWN,DR,,,BATON ROUGE,PARISH,,NO,NO
16232,,,JAMES POINT,DR,,,BATON ROUGE,PARISH,,NO,NO
16233,,,CASA COLINA,CT,,,BATON ROUGE,PARISH,,YES,NO
16234,N,,HILL,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
16235,,,FRENCH SETTLEMENT,RD,,,ZACHARY,ZACHARY,,NO,NO
16236,,,SPANISH,TRAIL,W,,ZACHARY,ZACHARY,,NO,NO
16237,,,SPANISH,TRAIL,E,,ZACHARY,ZACHARY,,NO,NO
16238,,,CREOLE,CT,,,ZACHARY,ZACHARY,,NO,NO
1624,,,ELBERT,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
16241,,,WILLOW TRAIL,DR,,,BATON ROUGE,PARISH,,YES,NO
16242,,,SPRING CREEK,DR,,,BATON ROUGE,PARISH,,YES,NO
16243,,,LAKE WILLOW,AVE,,,BATON ROUGE,PARISH,,YES,NO
16244,,,KINGHURST,AVE,,,BATON ROUGE,PARISH,,NO,NO
16245,,,MARSHALL BOND,DR,,,ZACHARY,ZACHARY,,NO,NO
16246,,,BOUDREAUX,AVE,,,ZACHARY,ZACHARY,,NO,NO
16247,,,LANDRY,DR,,,ZACHARY,ZACHARY,,NO,NO
16248,,,BRADY,AVE,,,ZACHARY,ZACHARY,,NO,NO
16249,,,ARCENEAUX,AVE,,,ZACHARY,ZACHARY,,NO,NO
1625,,,ELBERTA,LN,,,ZACHARY,PARISH,,NO,NO
16250,,,HARREL,DR,,,ZACHARY,ZACHARY,,NO,NO
16251,,,KINGS CANYON,DR,N,,BATON ROUGE,BATON ROUGE,,NO,NO
16252,,,LAKLON,AVE,,,GREENWELL SPRINGS,PARISH,,YES,NO
16253,,,MAIN,ST,,,"BAKER,ZACHARY","BAKER,ZACHARY",,NO,NO
16254,,,AUDUBON SQUARE,,,,BATON ROUGE,PARISH,,NO,NO
16255,,,MILL GROVE,LN,,,BATON ROUGE,PARISH,,NO,NO
16256,,,MUIR,ST,,,BATON ROUGE,PARISH,,NO,NO
16257,,,BARTRAM,AVE,,,BATON ROUGE,PARISH,,NO,NO
16258,E,,EAGLE,ST,,,ZACHARY,ZACHARY,,NO,NO
16259,,,FORESTRY,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
1626,,,ELDER,ST,,,BATON ROUGE,PARISH,,NO,NO
16260,,,COURSEY,CT,,,BATON ROUGE,PARISH,,YES,NO
16261,,,TEE,DR,,,ZACHARY,ZACHARY,,NO,NO
16262,,,FAIRWAY,DR,,,ZACHARY,ZACHARY,,NO,NO
16263,,,EAGLE,ST,,,ZACHARY,ZACHARY,,NO,NO
16264,,,BIRDIE,DR,,,ZACHARY,ZACHARY,,NO,NO
16265,,,HICKORY,LN,,,ZACHARY,ZACHARY,,NO,NO
16266,,,MEADOWLAND,CT,,,ZACHARY,ZACHARY,,NO,NO
16268,,,DOGWOOD,LN,,,ZACHARY,ZACHARY,,NO,NO
16269,,,PEACHTREE,LN,,,ZACHARY,ZACHARY,,NO,NO
1627,,,ELDERWOOD,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
16270,,,PENNY,LN,,,ZACHARY,ZACHARY,,NO,NO
16272,,,AMEREST,AVE,,,BAKER,BAKER,,NO,NO
16273,,,ONION,BLVD,,,BATON ROUGE,BATON ROUGE,,YES,NO
16274,,,IRENE,BLVD,,,BATON ROUGE,BATON ROUGE,,YES,NO
16275,,,ROCKINGHAM WAY,DR,,,BATON ROUGE,PARISH,,YES,NO
16276,,,QUEEN'S CARRIAGE,ST,,,ZACHARY,ZACHARY,,NO,NO
16277,,,FOX HUNT,DR,,,ZACHARY,ZACHARY,,NO,NO
16278,,,PINEDALE,AVE,,,BATON ROUGE,PARISH,,YES,NO
16279,,,WHIPPET,LN,,,PRIDE,PARISH,,YES,NO
1628,,,ELEANOR,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
16280,,,BRIDGES,ST,,,BATON ROUGE,PARISH,,YES,NO
16281,,,MAGNOLIA TRACE,PKWY,,,BATON ROUGE,PARISH,,NO,NO
16282,,,MAGNOLIA BLUFF,CT,,,BATON ROUGE,PARISH,,NO,NO
16283,,,MAGNOLIA GROVE,DR,,,BATON ROUGE,PARISH,,NO,NO
16284,,,MAGNOLIA,CT,,,BATON ROUGE,PARISH,,NO,NO
16285,,,WAVERLY,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
16286,,,SIEGEN-HOLIDAY,CIR,,,BATON ROUGE,PARISH,,YES,NO
16287,,,CENTERPOINTE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
1629,,,ELGIN,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
16293,,,ARLESS,AVE,,,BATON ROUGE,BATON ROUGE,,YES,NO
16294,,,PLAINSVIEW,RD,,,ZACHARY,PARISH,,YES,NO
16295,,,OAK POINT,AVE,,,BATON ROUGE,PARISH,,NO,NO
16296,,,OAKWOOD,LN,,,BATON ROUGE,PARISH,,NO,NO
16297,,,COLESIE,LN,,,SLAUGHTER,PARISH,,YES,NO
16298,,,MAGNOLIA CROSSING,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16299,,,MAGNOLIA TRACE,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
163,,,AMERICAN,WAY,,,BATON ROUGE,"BATON ROUGE,PARISH",,NO,NO
1630,,,ELI,DR,,,ZACHARY,ZACHARY,,NO,NO
16300,,,VILLA CROSSING,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16301,,,VILLA HAVEN,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16302,,,VILLA LAKE,AVE,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16303,,,VILLA TRACE,AVE,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16304,,,WOODSTOCK WAY,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16305,,,ALICE LOUISE,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16306,,,TUGWELL,LN,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16307,,,HARBOR,LN,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16308,,,GRAPEVINE,DR,,,CENTRAL,CENTRAL,,NO,NO
16309,,,LAVENDER,DR,,,CENTRAL,CENTRAL,,NO,NO
1631,,,ELISE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
16310,,,RUSTIC ROSE,AVE,,,CENTRAL,CENTRAL,,NO,NO
16311,,,WISTERIA LAKES,DR,,,CENTRAL,CENTRAL,,NO,NO
16314,,,LA PETITE,LN,,,CENTRAL,CENTRAL,,NO,NO
16315,,,MINETTE,LN,,,CENTRAL,CENTRAL,,NO,NO
16317,N,,EISWORTH,AVE,,,"CENTRAL,GREENWELL SPRINGS",CENTRAL,,NO,NO
16318,,,MAGNOLIA SQUARE,CIR,,,CENTRAL,CENTRAL,,NO,NO
16319,,,MAGNOLIA SQUARE,DR,,,CENTRAL,CENTRAL,,NO,NO
1632,,,ELISSALDE,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
16320,W,,WATERSIDE,DR,,,"CENTRAL,GREENWELL SPRINGS",CENTRAL,,NO,NO
16321,,,THERIOT,ST,,,CENTRAL,CENTRAL,,NO,NO
16322,,,LIVE OAK GROVE,DR,,,CENTRAL,CENTRAL,,NO,NO
16323,,,CATHERINE GREEN,AVE,,,CENTRAL,CENTRAL,,NO,NO
16324,,,CATHERINE GROVE,AVE,,,CENTRAL,CENTRAL,,NO,NO
16325,,,CATHERINE WAY,DR,,,CENTRAL,CENTRAL,,NO,NO
16326,,,CENTRAL GREEN,WAY,,,CENTRAL,CENTRAL,,NO,NO
16327,,,ROYAL,ALY,,,ZACHARY,ZACHARY,,NO,NO
16328,,,SAINT PHILLIP,ALY,,,ZACHARY,ZACHARY,,NO,NO
16329,,,DAUPHINE,ALY,,,ZACHARY,ZACHARY,,NO,NO
1633,,,ELITE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
16330,,,CLUB VIEW,CT,,,ZACHARY,ZACHARY,,NO,NO
16331,,,INDEPENDENCE,BLVD,,,ZACHARY,ZACHARY,,NO,NO
16332,,,MIKE MORRIS,PKWY,,,ZACHARY,ZACHARY,,NO,NO
16333,,,CYPRESS BEND,AVE,,,ZACHARY,ZACHARY,,NO,NO
16334,,,LONG BRANCH,AVE,,,ZACHARY,ZACHARY,,NO,NO
16336,,,GRAND LAKES,AVE,,,ZACHARY,ZACHARY,,NO,NO
16337,,,COUNTRY LAKES,AVE,,,ZACHARY,ZACHARY,,NO,NO
16870,,,EDNA C. LEE,DR,,,GREENWELL SPRINGS,PARISH,,YES,NO
16347,,,ARBOR,LN,,,ZACHARY,ZACHARY,,NO,NO
16348,,,HIGHLAND OAKS,AVE,,,ZACHARY,ZACHARY,,NO,NO
16349,,,LAKERIDGE,DR,,,ZACHARY,ZACHARY,,NO,NO
1635,,,ELIZABETH DEBORAH,DR,,,ZACHARY,ZACHARY,,NO,NO
16350,,,CYPRESS PARK,DR,,,ZACHARY,ZACHARY,,NO,NO
16351,E,,MAE,ST,,,ZACHARY,ZACHARY,,NO,NO
16352,,,STONEY BROOK,RD,,,ZACHARY,ZACHARY,,NO,NO
16353,,,37TH,ST,,,ZACHARY,ZACHARY,,NO,NO
16354,,,APPLE BLOSSOM,LN,,,ZACHARY,ZACHARY,,NO,NO
16355,,,CEDAR,RD,,,ZACHARY,ZACHARY,,NO,NO
16356,,,FLORIDA,ST,,,ZACHARY,ZACHARY,,NO,NO
16357,,,DOTTIE LEE,RD,,,ZACHARY,ZACHARY,,NO,NO
16358,,,DEER HAVEN,DR,,,ZACHARY,ZACHARY,,NO,NO
16359,,,APRIL,ST,,,ZACHARY,ZACHARY,,NO,NO
1636,,,ELIZABETH,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
16360,W,,VERNON,RD,,,ZACHARY,ZACHARY,,NO,NO
16361,S,,VERNON,RD,,,ZACHARY,ZACHARY,,NO,NO
16362,,,MARIE,ST,,,ZACHARY,ZACHARY,,NO,NO
16363,,,DRIFTWOOD,DR,,,ZACHARY,ZACHARY,,NO,NO
16364,,,SHADY RIDGE,DR,,,ZACHARY,ZACHARY,,NO,NO
16365,,,ROSE,ST,,,ZACHARY,ZACHARY,,NO,NO
16366,,,HERMOSA VISTA,AVE,,,CENTRAL,CENTRAL,,NO,NO
16367,,,COMENA,LN,,,ZACHARY,PARISH,,YES,NO
16368,,,CENTER TOWN,DR,,,BATON ROUGE,PARISH,,NO,NO
16369,,,LAKE TOWN,DR,,,BATON ROUGE,PARISH,,NO,NO
1637,,,ELIZABETH PLACE,DR,,,ZACHARY,ZACHARY,,NO,NO
16370,,,MARKET EAST,DR,,,BATON ROUGE,PARISH,,NO,NO
16371,,,SWEETS,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
16374,,,BOXELDER,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
16375,N,,CELESTE,DR,,,BAKER,BAKER,,NO,NO
16376,,,JOHNSON,ST,,,BAKER,BAKER,,NO,NO
16377,,,LAKE POINTE,AVE,,,ZACHARY,ZACHARY,,NO,NO
16378,,,WATER OAK,DR,,,ZACHARY,ZACHARY,,NO,NO
16379,,,CARNOUSTIE,DR,,,ZACHARY,ZACHARY,,NO,NO
1638,,,ELK LAKE,DR,,,BATON ROUGE,PARISH,,NO,NO
16380,,,SOUTHWIND,AVE,,,ZACHARY,ZACHARY,,NO,NO
16381,,,WOODSIDE,DR,,,ZACHARY,ZACHARY,,NO,NO
16382,,,PINE THICKET,AVE,,,ZACHARY,ZACHARY,,NO,NO
16383,,,BURT,DR,,,ZACHARY,ZACHARY,,NO,NO
16384,,,PRAIRIEVIEW,DR,,,ZACHARY,ZACHARY,,NO,NO
16385,,,HONEYSUCKLE,DR,,,ZACHARY,ZACHARY,,NO,NO
16386,,,OAKLEY,DR,,,ZACHARY,ZACHARY,,NO,NO
16387,,,GREENWOOD,LN,,,ZACHARY,ZACHARY,,NO,NO
16388,,,PIN OAK,LN,,,ZACHARY,ZACHARY,,NO,NO
16389,,,WINDWOOD,DR,,,ZACHARY,ZACHARY,,NO,NO
1639,,,ELKHORN,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16390,,,LAKECREST,DR,,,ZACHARY,ZACHARY,,NO,NO
16391,,,LAKELAND,DR,,,ZACHARY,ZACHARY,,NO,NO
16392,,,FIRE STATION,RD,,,ZACHARY,ZACHARY,,NO,NO
16393,,,WESTCHESTER,AVE,,,ZACHARY,ZACHARY,,NO,NO
16395,,,CAMELIA,AVE,,,BAKER,BAKER,,NO,NO
16396,,,HOPE,ST,,,BAKER,BAKER,,NO,NO
16397,,,ELDERBERRY,AVE,,,BATON ROUGE,BATON ROUGE,,YES,NO
16398,,,SUTTER PLACE,LN,,,ZACHARY,PARISH,,YES,NO
16399,,,VILLA COURT,DR,,,BATON ROUGE,PARISH,,YES,NO
164,,,AMESBURY,CIR,,,BATON ROUGE,BATON ROUGE,,NO,NO
1640,,,ELKWOOD,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
16400,,,HIDDEN VILLA,DR,,,BATON ROUGE,PARISH,,YES,NO
16401,,,TOUCHDOWN,PLAZA,,,BATON ROUGE,BATON ROUGE,,YES,NO
16402,,,STANFORD OAKS,AVE,,,BATON ROUGE,BATON ROUGE,,YES,NO
16403,,,DELORES PLACE,CT,,,BATON ROUGE,PARISH,,YES,NO
16404,,,PECUE,BLVD,,,BATON ROUGE,PARISH,,NO,NO
16406,,,PARKWOOD,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
16407,,,GLENHAVEN,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
16409,N,,RIVER,RD,,,BATON ROUGE,BATON ROUGE,,NO,NO
1641,,,ELLA,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
16410,S,,RIVER,RD,,,BATON ROUGE,BATON ROUGE,,NO,NO
16413,,,DIVINCENTI,DR,,,BATON ROUGE,BATON ROUGE,SEE STREET NAME CHANGE LIST,NO,NO
16414,,,MARY LILLIAN,LN,,,GREENWELL SPRINGS,CENTRAL,,YES,NO
16415,,,PARKVIEW,CT,,,BATON ROUGE,BATON ROUGE,,YES,NO
16416,,,PATRIOT,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
16417,,,QUARTER,DR,,,CENTRAL,CENTRAL,,YES,NO
16418,,,NOELLE,LN,,,BATON ROUGE,PARISH,,YES,NO
16419,,,MC CAA LANDING,DR,,,GREENWELL SPRINGS,CENTRAL,,YES,NO
1642,,,ELLEN,DR,,,BATON ROUGE,PARISH,,NO,NO
16420,,,MC CAA LANDING,AVE,,,GREENWELL SPRINGS,CENTRAL,,YES,NO
16421,,,ACADIANA,WAY,,,GREENWELL SPRINGS,CENTRAL,,YES,NO
16422,,,CLEAR SPRING,AVE,,,GREENWELL SPRINGS,CENTRAL,,YES,NO
16423,,,MAGNOLIA TRAIL,AVE,,,GREENWELL SPRINGS,CENTRAL,,YES,NO
16424,,,CYPRESS,RD,,,BATON ROUGE,BATON ROUGE,,NO,NO
16425,,,CARTER,CT,,,BATON ROUGE,BATON ROUGE,,YES,NO
16426,,,BELHAVEN TRACE,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
16427,,,BELHAVEN,CIR,,,BATON ROUGE,BATON ROUGE,,YES,NO
16428,,,MOUNT CARMEL,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
16412,,,SILO,DR,,,BATON ROUGE,PARISH,,NO,NO
16429,,,BELLE VILLA,DR,,,BATON ROUGE,PARISH,,YES,NO
1643,,,ELLERSLIE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
16430,,,VILLA VISTA,DR,,,BATON ROUGE,PARISH,,YES,NO
16431,N,,STUMBERG VILLAS,CT,,,BATON ROUGE,PARISH,,YES,NO
16432,,,MIDDLE ASBURY,LN,,,SLAUGHTER,PARISH,,YES,NO
16433,,,BENTON'S FERRY,AVE,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16434,,,SPRING HOUSE,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16435,,,BRADFORD,AVE,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
16436,,,PERKINS PALMS,AVE,,,BATON ROUGE,BATON ROUGE,,YES,NO
16437,,,BREVARD,LN,,,ZACHARY,PARISH,,YES,NO
16438,,,STROHMBERG,DR,,,BATON ROUGE,PARISH,,YES,NO
16439,,,PRATH,DR,,,BATON ROUGE,PARISH,,YES,NO
16440,,,BERGIN,DR,,,BATON ROUGE,PARISH,,YES,NO
16441,S,,STARING,LN,,,BATON ROUGE,"BATON ROUGE,PARISH",,NO,NO
16442,,,PERKINS,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
16443,,,PERKINS LANE,ALY,,,BATON ROUGE,BATON ROUGE,,YES,NO
16444,,,PERKINS LANE,CT,,,BATON ROUGE,BATON ROUGE,,YES,NO
16445,,,LIVE OAK,ALY,,,BATON ROUGE,BATON ROUGE,,YES,NO
16446,,,ALBIZIA,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
16447,,,PENTAIR,DR,,,BATON ROUGE,PARISH,,YES,NO
16448,,,OLD COMITE,DR,,,BAKER,CENTRAL,,NO,NO
16449,,,WOMAN'S,WAY,,,BATON ROUGE,PARISH,,YES,NO
1645,,,ELLIOT,RD,,,BATON ROUGE,PARISH,,NO,NO
16450,,RUE,DE LA VIE,,,,BATON ROUGE,PARISH,,YES,NO
16451,,,HIGHLAND MARKET,DR,,,BATON ROUGE,PARISH,,YES,NO
16452,,,ROYAL VILLA,DR,,,BATON ROUGE,PARISH,,YES,NO
16453,,,VILLA CARRE,DR,,,BATON ROUGE,PARISH,,YES,NO
16454,,,BLUEBONNET PARC,AVE,,,BATON ROUGE,PARISH,,YES,NO
16455,,,WATERFORD,DR,,,ZACHARY,ZACHARY,,NO,NO
16456,,,PIETA,LN,,,BATON ROUGE,PARISH,,YES,NO
16457,,,TREVI,CT,,,BATON ROUGE,PARISH,,YES,NO
16458,,,CORDOVA,AVE,,,BATON ROUGE,PARISH,,YES,NO
16459,,,SEVILLE,CT,,,BATON ROUGE,PARISH,,YES,NO
1646,,,ELLIS,AVE,,,BATON ROUGE,PARISH,,NO,NO
16460,,,EDDIE DUFFARD,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
16461,,,AIRPARK,BLVD,,,BATON ROUGE,BATON ROUGE,,NO,NO
16462,,,L'AUBERGE CROSSING,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
16463,,,OAK BEND,DR,,,BAKER,BAKER,,NO,NO
16464,,,CHAMPIONS,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
16465,,,MARAVICH,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
16466,,,PONTIFF,AVE,,,BATON ROUGE,BATON ROUGE,,YES,NO
16467,,,TIGER,AVE,,,BATON ROUGE,BATON ROUGE,,YES,NO
16468,,,BELL TOWER,WAY,,,BATON ROUGE,BATON ROUGE,,YES,NO
1647,,,ELLSWORTH,AVE,,,BATON ROUGE,PARISH,,NO,NO
16470,,,MARKET WEST,DR,,,BATON ROUGE,PARISH,,NO,NO
16476,,,CYPRESS BARN,DR,,,BATON ROUGE,PARISH,,NO,NO
16475,,,L'AUBERGE,AVE,,,BATON ROUGE,BATON ROUGE,,YES,NO
16477,,,OLD WELL,DR,,,BATON ROUGE,PARISH,,NO,NO
16478,,,VALENCIA,CT,,,BATON ROUGE,PARISH,,YES,NO
16479,,,IBIZA,DR,,,BATON ROUGE,PARISH,,YES,NO
1648,,,ELLWOOD,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
